stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,stop_timezone,label,agency_id,attribute
9766,"[CTB] GOODVIEW GARDEN, HOI CHU ROAD|[KMB] GOODVIEW GARDEN|[LWB] GOODVIEW GARDEN",22.383960000000002,113.97263999999998,9766,0,Asia/Hong_Kong,FB,,0.9529845184570402
8259,[KMB] ANDERSON ROAD,22.33468,114.23041,8259,0,Asia/Hong_Kong,FB,,0.9657612239103563
12675,[LRTFeeder] TAI TONG ROUNDABOUT,22.41834,114.02493,12675,0,Asia/Hong_Kong,FB,,0.2785381476329947
1230,"[CTB] CAFETERIA BEACH, CASTLE PEAK ROAD|[KMB] CAFETERIA BEACH|[LRTFeeder] CAFETERIA BEACH|[LWB] CAFETERIA BEACH",22.375329999999998,113.98638000000001,1230,0,Asia/Hong_Kong,FB,,0.860940517212297
13330,"[CTB] 102 REPULSE BAY ROAD, REPULSE BAY ROAD|[NWFB] 102 REPULSE BAY ROAD, REPULSE BAY ROAD",22.23396,114.20093999999999,13330,0,Asia/Hong_Kong,FB,,0.8982212960313151
8308,[KMB] SHA KOK MEI,22.386879999999998,114.27168,8308,0,Asia/Hong_Kong,FB,,0.9349104016170305
6167,"[KMB+NWFB] KAM YING COURT/<BR>KAM YING COURT, KAM YING ROAD|[KMB] KAM YING COURT|[LWB] KAM YING COURT|[NWFB] KAM YING COURT, KAM YING ROAD",22.423939999999998,114.23839,6167,0,Asia/Hong_Kong,FB,,0.9743020379216261
8307,[KMB] SHA KOK MEI,22.38655,114.27136999999999,8307,0,Asia/Hong_Kong,FB,,0.9346790912363178
666,"[CTB] MOUNT BUTLER ROAD, TAI HANG ROAD|[NWFB] MOUNT BUTLER ROAD, TAI HANG ROAD",22.265829999999998,114.19065,666,0,Asia/Hong_Kong,FB,,0.9027185661433779
3085,[CTB] YIU TUNG ESTATE|[KMB+CTB] YIU TUNG ESTATE/<BR>YIU TUNG ESTATE|[KMB+NWFB] YIU TUNG ESTATE/<BR>YIU TUNG ESTATE|[NWFB] YIU TUNG ESTATE,22.277810000000002,114.22298,3085,0,Asia/Hong_Kong,FB,,0.8933103900093493
