route_name,route_seq,route_name_seq_area,area,stop_u,stop_v,route_id_seq,route_id,agency_id,route_short_name,route_long_name,Weekday Frequency,Weekend Frequncy,ti_min_weekday,,ti_max_weekday
GMB 89C,2,GMB 89C-2-KL,KL,On Chui Street westbound near Sin Tat House,On Chui Street GMB Terminus,2001035-2,2001035,GMB,89C,安達邨 - 牛頭角總站(特別班次),20-30min,20-30min,20,30min,30
GMB 89M,1,GMB 89M-1-NT,NT,"Kwai Hau Street Public Light Bus Terminus,  Outside Shing Ka House,  Kwai Shing Estate East","Kwai Shing Circuit,  Outside Twghs Chen Zao Men College",2315-1,2315,GMB,89M,葵盛北(葵孝街) - 葵芳站(循環線),5-15min,5-15min,5,15min,15
GMB 89M,1,GMB 89M-1-NT,NT,"Kwai Shing Circuit,  Outside Twghs Chen Zao Men College",Hing Fong Road outside Kwai Hei House Kwai Fong Estate,2315-1,2315,GMB,89M,葵盛北(葵孝街) - 葵芳站(循環線),5-15min,5-15min,5,15min,15
GMB 89M,1,GMB 89M-1-NT,NT,Hing Fong Road outside Kwai Hei House Kwai Fong Estate,"Hing Ning Road,  Opposite Metroplaza",2315-1,2315,GMB,89M,葵盛北(葵孝街) - 葵芳站(循環線),5-15min,5-15min,5,15min,15
GMB 89M,1,GMB 89M-1-NT,NT,"Hing Ning Road,  Opposite Metroplaza","Hing Fong Road,  Outside Win Fong Heights",2315-1,2315,GMB,89M,葵盛北(葵孝街) - 葵芳站(循環線),5-15min,5-15min,5,15min,15
GMB 89M,1,GMB 89M-1-NT,NT,"Hing Fong Road,  Outside Win Fong Heights","Hing Fong Road,  Outside Osman Ramju Sadick Memorial Games Hall",2315-1,2315,GMB,89M,葵盛北(葵孝街) - 葵芳站(循環線),5-15min,5-15min,5,15min,15
GMB 89M,1,GMB 89M-1-NT,NT,"Hing Fong Road,  Outside Osman Ramju Sadick Memorial Games Hall","Kwai Shing Circuit,  Outside Shing Hei House,  Kwai Shing Estate East",2315-1,2315,GMB,89M,葵盛北(葵孝街) - 葵芳站(循環線),5-15min,5-15min,5,15min,15
GMB 89M,1,GMB 89M-1-NT,NT,"Kwai Shing Circuit,  Outside Shing Hei House,  Kwai Shing Estate East","Kwai Hau Street Public Light Bus Terminus,  Outside Shing Ka House,  Kwai Shing Estate East",2315-1,2315,GMB,89M,葵盛北(葵孝街) - 葵芳站(循環線),5-15min,5-15min,5,15min,15
GMB 89P,1,GMB 89P-1-NT,NT,"Shek Tau Street outside Fu Tai House,  Tai Wo Hau Estate",Sheung Kok Street outside Kwai Chung Estate,2457-1,2457,GMB,89P,石頭街 - 葵芳(循環線),15min,15min,15,15min,15
GMB 89P,1,GMB 89P-1-NT,NT,Sheung Kok Street outside Kwai Chung Estate,"Wo Tong Tsui Street,  Outside Kwai Chung Kai Fong Association",2457-1,2457,GMB,89P,石頭街 - 葵芳(循環線),15min,15min,15,15min,15
GMB 89P,1,GMB 89P-1-NT,NT,"Wo Tong Tsui Street,  Outside Kwai Chung Kai Fong Association","Wo Tong Tsui Street,  outside Favor Industrial Centre",2457-1,2457,GMB,89P,石頭街 - 葵芳(循環線),15min,15min,15,15min,15
GMB 89P,1,GMB 89P-1-NT,NT,"Wo Tong Tsui Street,  outside Favor Industrial Centre","Wo Tong Tsui Street,  Outside Mai Chung Mansion",2457-1,2457,GMB,89P,石頭街 - 葵芳(循環線),15min,15min,15,15min,15
GMB 89P,1,GMB 89P-1-NT,NT,"Wo Tong Tsui Street,  Outside Mai Chung Mansion","Kwai Foo Road,  Outside Block E,  New Kwai Fong Gardens",2457-1,2457,GMB,89P,石頭街 - 葵芳(循環線),15min,15min,15,15min,15
GMB 89P,1,GMB 89P-1-NT,NT,"Kwai Foo Road,  Outside Block E,  New Kwai Fong Gardens",Hing Fong Road outside Che Fong Street,2457-1,2457,GMB,89P,石頭街 - 葵芳(循環線),15min,15min,15,15min,15
GMB 89P,1,GMB 89P-1-NT,NT,Hing Fong Road outside Che Fong Street,"Hing Fong Road,  Outside Osman Ramju Sadick Memorial Games Hall",2457-1,2457,GMB,89P,石頭街 - 葵芳(循環線),15min,15min,15,15min,15
GMB 89P,1,GMB 89P-1-NT,NT,"Hing Fong Road,  Outside Osman Ramju Sadick Memorial Games Hall","Kwai Hing Station,  New Kwai Hing Plaza Bus Terminus",2457-1,2457,GMB,89P,石頭街 - 葵芳(循環線),15min,15min,15,15min,15
GMB 89P,1,GMB 89P-1-NT,NT,"Kwai Hing Station,  New Kwai Hing Plaza Bus Terminus","Wo Tong Tsui Street,  opposite Favor Industrial Centre",2457-1,2457,GMB,89P,石頭街 - 葵芳(循環線),15min,15min,15,15min,15
GMB 89P,1,GMB 89P-1-NT,NT,"Wo Tong Tsui Street,  opposite Favor Industrial Centre",Sheung Kok Street opposite Kwai Chung Estate,2457-1,2457,GMB,89P,石頭街 - 葵芳(循環線),15min,15min,15,15min,15
GMB 89P,1,GMB 89P-1-NT,NT,Sheung Kok Street opposite Kwai Chung Estate,"Shek Tau Street outside Fu Tai House,  Tai Wo Hau Estate",2457-1,2457,GMB,89P,石頭街 - 葵芳(循環線),15min,15min,15,15min,15
GMB 89S,1,GMB 89S-1-NT,NT,"Kwai Hau Street Public Light Bus Terminus,  Outside Shing Ka House,  Kwai Shing Estate East","Kwai Luen Road,  Opposite to Kwai Shing West Estate Shopping Arcade",2515-1,2515,GMB,89S,葵芳站 - 葵盛北(循環線),5-15min,5-15min,5,15min,15
GMB 89S,1,GMB 89S-1-NT,NT,"Kwai Luen Road,  Opposite to Kwai Shing West Estate Shopping Arcade","Kwai Shing Circuit,  Outside Twghs Chen Zao Men College",2515-1,2515,GMB,89S,葵芳站 - 葵盛北(循環線),5-15min,5-15min,5,15min,15
GMB 89S,1,GMB 89S-1-NT,NT,"Kwai Shing Circuit,  Outside Twghs Chen Zao Men College",Hing Fong Road outside Kwai Hei House Kwai Fong Estate,2515-1,2515,GMB,89S,葵芳站 - 葵盛北(循環線),5-15min,5-15min,5,15min,15
GMB 89S,1,GMB 89S-1-NT,NT,Hing Fong Road outside Kwai Hei House Kwai Fong Estate,"Hing Ning Road,  Opposite Metroplaza",2515-1,2515,GMB,89S,葵芳站 - 葵盛北(循環線),5-15min,5-15min,5,15min,15
GMB 89S,1,GMB 89S-1-NT,NT,"Hing Ning Road,  Opposite Metroplaza","Hing Fong Road,  Outside Win Fong Heights",2515-1,2515,GMB,89S,葵芳站 - 葵盛北(循環線),5-15min,5-15min,5,15min,15
GMB 89S,1,GMB 89S-1-NT,NT,"Hing Fong Road,  Outside Win Fong Heights","Hing Fong Road,  Outside Osman Ramju Sadick Memorial Games Hall",2515-1,2515,GMB,89S,葵芳站 - 葵盛北(循環線),5-15min,5-15min,5,15min,15
GMB 89S,1,GMB 89S-1-NT,NT,"Hing Fong Road,  Outside Osman Ramju Sadick Memorial Games Hall","Kwai Shing Circuit,  Outside Shing Hei House,  Kwai Shing Estate East",2515-1,2515,GMB,89S,葵芳站 - 葵盛北(循環線),5-15min,5-15min,5,15min,15
GMB 89S,1,GMB 89S-1-NT,NT,"Kwai Shing Circuit,  Outside Shing Hei House,  Kwai Shing Estate East","Kwai Luen Road,  Opposite to Kwai Shing West Estate Shopping Arcade",2515-1,2515,GMB,89S,葵芳站 - 葵盛北(循環線),5-15min,5-15min,5,15min,15
GMB 89S,1,GMB 89S-1-NT,NT,"Kwai Luen Road,  Opposite to Kwai Shing West Estate Shopping Arcade","Kwai Hau Street Public Light Bus Terminus,  Outside Shing Ka House,  Kwai Shing Estate East",2515-1,2515,GMB,89S,葵芳站 - 葵盛北(循環線),5-15min,5-15min,5,15min,15
GMB 8M,1,GMB 8M-1-KL,KL,Ho Man Tin Estate (Sheung Lok Street),Sheung Shing Street near Mantin Heights,2806-1,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8M,1,GMB 8M-1-KL,KL,Sheung Shing Street near Mantin Heights,Sheung Shing Street near King Man House,2806-1,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8M,1,GMB 8M-1-KL,KL,Sheung Shing Street near King Man House,"Fat Kwong Street,  Outside Nga Man House,  Ho Man Tin Estate",2806-1,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8M,1,GMB 8M-1-KL,KL,"Fat Kwong Street,  Outside Nga Man House,  Ho Man Tin Estate","Chung Hau Street,  Outside Ho Man Tin Government Offices",2806-1,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8M,1,GMB 8M-1-KL,KL,"Chung Hau Street,  Outside Ho Man Tin Government Offices",Chung Hau Street near Chun Man Court car park no. 2,2806-1,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8M,1,GMB 8M-1-KL,KL,Chung Hau Street near Chun Man Court car park no. 2,Chung Hau Street near Chun Man Court car park no. 3,2806-1,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8M,1,GMB 8M-1-KL,KL,Chung Hau Street near Chun Man Court car park no. 3,Chung Hau Street near Chiu Man House,2806-1,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8M,1,GMB 8M-1-KL,KL,Chung Hau Street near Chiu Man House,Chung Hau Street near Oi Man Plaza,2806-1,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8M,1,GMB 8M-1-KL,KL,Chung Hau Street near Oi Man Plaza,Ho Man Tin Station,2806-1,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8M,2,GMB 8M-2-KL,KL,Ho Man Tin Station,"Chung Hau Street,  Hau Man Street",2806-2,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8M,2,GMB 8M-2-KL,KL,"Chung Hau Street,  Hau Man Street",Chung Hau Street near Oi Man Plaza,2806-2,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8M,2,GMB 8M-2-KL,KL,Chung Hau Street near Oi Man Plaza,Chung Hau Street near Chiu Man House,2806-2,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8M,2,GMB 8M-2-KL,KL,Chung Hau Street near Chiu Man House,Chung Hau Street near Civil Engineering and Development Building,2806-2,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8M,2,GMB 8M-2-KL,KL,Chung Hau Street near Civil Engineering and Development Building,Chung Hau Street near The Open University of Hong Kong Jockey Club Campus ????? Jubilee College,2806-2,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8M,2,GMB 8M-2-KL,KL,Chung Hau Street near The Open University of Hong Kong Jockey Club Campus ????? Jubilee College,hung Hau Street near Cascades Bus Stop,2806-2,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8M,2,GMB 8M-2-KL,KL,hung Hau Street near Cascades Bus Stop,Fat Kwong Street near Housing Authority Headquarters,2806-2,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8M,2,GMB 8M-2-KL,KL,Fat Kwong Street near Housing Authority Headquarters,Sheung Shing Street near St. Teresa Secondary School,2806-2,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8M,2,GMB 8M-2-KL,KL,Sheung Shing Street near St. Teresa Secondary School,Ho Man Tin Estate (Sheung Lok Street),2806-2,2806,GMB,8M,何文田(常和街) - 何文田站,8-10min,8-10min,8,10min,10
GMB 8S,1,GMB 8S-1-KL,KL,"Hankow Road,  Outside Hankow Centre",Salisbury Road near New World Centre,2500013-1,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,1,GMB 8S-1-KL,KL,Salisbury Road near New World Centre,Chatham Road South near Hart Avenue,2500013-1,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,1,GMB 8S-1-KL,KL,Chatham Road South near Hart Avenue,"Chatham Road South,  Outside Park Hotel",2500013-1,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,1,GMB 8S-1-KL,KL,"Chatham Road South,  Outside Park Hotel",Chatham Road South near Obeservatory Road,2500013-1,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,1,GMB 8S-1-KL,KL,Chatham Road South near Obeservatory Road,"On Wan Road,  Outside Hung Hom Station Bus Terminus",2500013-1,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,1,GMB 8S-1-KL,KL,"On Wan Road,  Outside Hung Hom Station Bus Terminus",Gillies Avenue between Cooke Street and Baker Street,2500013-1,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,1,GMB 8S-1-KL,KL,Gillies Avenue between Cooke Street and Baker Street,Ma Tau Wai Road No. 20,2500013-1,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,1,GMB 8S-1-KL,KL,Ma Tau Wai Road No. 20,"Fat Kwong Street,  Outside Ka Bong Lau",2500013-1,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,1,GMB 8S-1-KL,KL,"Fat Kwong Street,  Outside Ka Bong Lau",Ho Man Tin Station,2500013-1,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,1,GMB 8S-1-KL,KL,Ho Man Tin Station,"Chung Hau Street,  Hau Man Street",2500013-1,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,1,GMB 8S-1-KL,KL,"Chung Hau Street,  Hau Man Street",Oi Man Estate,2500013-1,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,1,GMB 8S-1-KL,KL,Oi Man Estate,"Oi Man Estate,  Chiu Man House",2500013-1,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,1,GMB 8S-1-KL,KL,"Oi Man Estate,  Chiu Man House",Civil Engineering and Development Building,2500013-1,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,1,GMB 8S-1-KL,KL,Civil Engineering and Development Building,Cascades,2500013-1,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,1,GMB 8S-1-KL,KL,Cascades,Homantin Plaza,2500013-1,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,1,GMB 8S-1-KL,KL,Homantin Plaza,Ho Man Tin Estate Public Transport Interchange,2500013-1,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,2,GMB 8S-2-KL,KL,Ho Man Tin Estate Public Transport Interchange,Homantin Plaza,2500013-2,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,2,GMB 8S-2-KL,KL,Homantin Plaza,"Fat Kwong Street,  Opposite to Civil Engineering and Development Building",2500013-2,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,2,GMB 8S-2-KL,KL,"Fat Kwong Street,  Opposite to Civil Engineering and Development Building","Chung Hau Street,  Outside Ho Man Tin Government Offices",2500013-2,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,2,GMB 8S-2-KL,KL,"Chung Hau Street,  Outside Ho Man Tin Government Offices",Chung Hau Street near The Open University of Hong Kong Jockey Club Campus ????? Jubilee College,2500013-2,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,2,GMB 8S-2-KL,KL,Chung Hau Street near The Open University of Hong Kong Jockey Club Campus ????? Jubilee College,"Chung Hau Street,  Outside Man Hung House,  Chun Man Court",2500013-2,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,2,GMB 8S-2-KL,KL,"Chung Hau Street,  Outside Man Hung House,  Chun Man Court","Chung Hau Street,  Opposite Sun Man House,  Oi Man Estate",2500013-2,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,2,GMB 8S-2-KL,KL,"Chung Hau Street,  Opposite Sun Man House,  Oi Man Estate",Ho Man Tin Station,2500013-2,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,2,GMB 8S-2-KL,KL,Ho Man Tin Station,Ma Tau Wai Road o/s House No.21,2500013-2,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,2,GMB 8S-2-KL,KL,Ma Tau Wai Road o/s House No.21,"Ming On Street,  Outside Block A,  Lux Theatre Building",2500013-2,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,2,GMB 8S-2-KL,KL,"Ming On Street,  Outside Block A,  Lux Theatre Building",Gillies Avenue South o/s House No.18,2500013-2,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,2,GMB 8S-2-KL,KL,Gillies Avenue South o/s House No.18,Hunghom Station,2500013-2,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,2,GMB 8S-2-KL,KL,Hunghom Station,Gillies Avenue South o/s House No.18Cheong Wan Road near B/S opposite to Hong Kong Polytechnic University,2500013-2,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,2,GMB 8S-2-KL,KL,Gillies Avenue South o/s House No.18Cheong Wan Road near B/S opposite to Hong Kong Polytechnic University,Chatham Road South near Science Museum,2500013-2,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,2,GMB 8S-2-KL,KL,Chatham Road South near Science Museum,Chatham Road South near Prat Avenue,2500013-2,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,2,GMB 8S-2-KL,KL,Chatham Road South near Prat Avenue,Salisbury Road South near New World Centre,2500013-2,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8S,2,GMB 8S-2-KL,KL,Salisbury Road South near New World Centre,"Hankow Road,  Outside Hankow Centre",2500013-2,2500013,GMB,8S,尖沙咀(漢口道) - 何文田(常富街),5-11min,6-10min,5,11min,11
GMB 8X,1,GMB 8X-1-HKI,HKI,Near Baguio Villa Block 17,Baguio Villas(Lower),2686-1,2686,GMB,8X,碧瑤灣(下) - 中環(交易廣場),10-15min,10-15min,10,15min,15
GMB 8X,1,GMB 8X-1-HKI,HKI,Baguio Villas(Lower),"Victoria Road,  near Telegraph Bay",2686-1,2686,GMB,8X,碧瑤灣(下) - 中環(交易廣場),10-15min,10-15min,10,15min,15
GMB 8X,1,GMB 8X-1-HKI,HKI,"Victoria Road,  near Telegraph Bay","Sassoon Road,  opposite to house no. 21",2686-1,2686,GMB,8X,碧瑤灣(下) - 中環(交易廣場),10-15min,10-15min,10,15min,15
GMB 8X,1,GMB 8X-1-HKI,HKI,"Sassoon Road,  opposite to house no. 21","Sassoon Road,  Outside Waylun Hall",2686-1,2686,GMB,8X,碧瑤灣(下) - 中環(交易廣場),10-15min,10-15min,10,15min,15
GMB 8X,1,GMB 8X-1-HKI,HKI,"Sassoon Road,  Outside Waylun Hall","Pok Fu Lam Road,  Near Pokfulam Road Playground",2686-1,2686,GMB,8X,碧瑤灣(下) - 中環(交易廣場),10-15min,10-15min,10,15min,15
GMB 8X,1,GMB 8X-1-HKI,HKI,"Pok Fu Lam Road,  Near Pokfulam Road Playground","Pok Fu Lam Road,  outside the Belcher^s",2686-1,2686,GMB,8X,碧瑤灣(下) - 中環(交易廣場),10-15min,10-15min,10,15min,15
GMB 8X,1,GMB 8X-1-HKI,HKI,"Pok Fu Lam Road,  outside the Belcher^s",Central (Exchange Square),2686-1,2686,GMB,8X,碧瑤灣(下) - 中環(交易廣場),10-15min,10-15min,10,15min,15
GMB 8X,2,GMB 8X-2-HKI,HKI,Central (Exchange Square),"University of Hong Kong West Gate,  Pok Fu Lam Road",2686-2,2686,GMB,8X,碧瑤灣(下) - 中環(交易廣場),10-15min,10-15min,10,15min,15
GMB 8X,2,GMB 8X-2-HKI,HKI,"University of Hong Kong West Gate,  Pok Fu Lam Road",Pok Fu Lam Road opposite the Belcher^s,2686-2,2686,GMB,8X,碧瑤灣(下) - 中環(交易廣場),10-15min,10-15min,10,15min,15
GMB 8X,2,GMB 8X-2-HKI,HKI,Pok Fu Lam Road opposite the Belcher^s,"Sassoon Road,  house no. 21",2686-2,2686,GMB,8X,碧瑤灣(下) - 中環(交易廣場),10-15min,10-15min,10,15min,15
GMB 8X,2,GMB 8X-2-HKI,HKI,"Sassoon Road,  house no. 21","Victoria Road,  near Sassoon Road",2686-2,2686,GMB,8X,碧瑤灣(下) - 中環(交易廣場),10-15min,10-15min,10,15min,15
GMB 8X,2,GMB 8X-2-HKI,HKI,"Victoria Road,  near Sassoon Road",Opposite Baguio Villa Block 24,2686-2,2686,GMB,8X,碧瑤灣(下) - 中環(交易廣場),10-15min,10-15min,10,15min,15
GMB 8X,2,GMB 8X-2-HKI,HKI,Opposite Baguio Villa Block 24,Near Baguio Villa Block 17,2686-2,2686,GMB,8X,碧瑤灣(下) - 中環(交易廣場),10-15min,10-15min,10,15min,15
GMB 9,1,GMB 9-1-HKI,HKI,No.5j-k Bowen Road,"Bowen Road,  Opposite Borrett Mansions",2002548-1,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,1,GMB 9-1-HKI,HKI,"Bowen Road,  Opposite Borrett Mansions",Borrett Road outside Carmel School,2002548-1,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,1,GMB 9-1-HKI,HKI,Borrett Road outside Carmel School,20 Borrett Road,2002548-1,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,1,GMB 9-1-HKI,HKI,20 Borrett Road,No. 42A Kennedy Road,2002548-1,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,1,GMB 9-1-HKI,HKI,No. 42A Kennedy Road,No. 42 Kennedy Road,2002548-1,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,1,GMB 9-1-HKI,HKI,No. 42 Kennedy Road,No. 26 Kennedy Road,2002548-1,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,1,GMB 9-1-HKI,HKI,No. 26 Kennedy Road,"Murray Road,  outside Murray Road multi-story car park",2002548-1,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,1,GMB 9-1-NT,NT,Lady Maclehose Holiday Village,Tai Mong Tsai,2002548-1,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,1,GMB 9-1-NT,NT,Tai Mong Tsai,"Fuk Man Road Public Light Bus Terminus,  Outside King Wah Building",2002548-1,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,2,GMB 9-2-HKI,HKI,Central (Exchange Square),Connaught Road Central outside City Hall Carpark,2002548-2,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,2,GMB 9-2-HKI,HKI,Connaught Road Central outside City Hall Carpark,No. 9 Cotton Tree Drive outside Hong Kong Squash Centre,2002548-2,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,2,GMB 9-2-HKI,HKI,No. 9 Cotton Tree Drive outside Hong Kong Squash Centre,No.5j-k Bowen Road,2002548-2,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,2,GMB 9-2-HKI,HKI,No.5j-k Bowen Road,"Bowen Road,  Opposite Borrett Mansions",2002548-2,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,2,GMB 9-2-HKI,HKI,"Bowen Road,  Opposite Borrett Mansions",Borrett Road outside Carmel School,2002548-2,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,2,GMB 9-2-HKI,HKI,Borrett Road outside Carmel School,20 Borrett Road,2002548-2,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,2,GMB 9-2-HKI,HKI,20 Borrett Road,No. 42A Kennedy Road,2002548-2,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,2,GMB 9-2-HKI,HKI,No. 42A Kennedy Road,No. 42 Kennedy Road,2002548-2,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,2,GMB 9-2-HKI,HKI,No. 42 Kennedy Road,No. 26 Kennedy Road,2002548-2,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,2,GMB 9-2-HKI,HKI,No. 26 Kennedy Road,"Pedder Street,  near MTR exit",2002548-2,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,2,GMB 9-2-HKI,HKI,"Pedder Street,  near MTR exit",Central (Exchange Square),2002548-2,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,2,GMB 9-2-NT,NT,"Fuk Man Road Public Light Bus Terminus,  Outside King Wah Building",Tai Mong Tsai,2002548-2,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 9,2,GMB 9-2-NT,NT,Tai Mong Tsai,Lady Maclehose Holiday Village,2002548-2,2002548,GMB,9,大網仔 - 西貢(特別班次),30min,30min,30,30min,30
GMB 90A,1,GMB 90A-1-NT,NT,Mei Foo Bus Terminus,Mei Lai Road outside Mei Foo Sun Cheun,2930-1,2930,GMB,90A,油塘(油麗邨) - 香港兒童醫院,20min,20min,30,30min,30
GMB 90A,1,GMB 90A-1-NT,NT,Mei Lai Road outside Mei Foo Sun Cheun,"Lai King Hill Road,  Outside Lai Chi Kok Bay Garden",2930-1,2930,GMB,90A,油塘(油麗邨) - 香港兒童醫院,20min,20min,30,30min,30
GMB 90A,1,GMB 90A-1-NT,NT,"Lai King Hill Road,  Outside Lai Chi Kok Bay Garden","Lai King Hill Road,  Outside Lai King Terrace",2930-1,2930,GMB,90A,油塘(油麗邨) - 香港兒童醫院,20min,20min,30,30min,30
GMB 90A,1,GMB 90A-1-NT,NT,"Lai King Hill Road,  Outside Lai King Terrace",Kwai Chung Hospital,2930-1,2930,GMB,90A,油塘(油麗邨) - 香港兒童醫院,20min,20min,30,30min,30
