x,y,English Name,Type
114.1698669,22.44733363,No.173 Kwong Fuk Road,GMB
114.172714,22.44662075,Tai Po Road (Yuen Chau Tsai) at the bus stop outside Kwong Fuk Estate,GMB
114.2305138,22.41801167,Hang Hong Street at the bus stop outside Heng On Estate,GMB
114.2292678,22.41964537,"Hang Hong Street,  Opposite Yiu On Estate Bus Terminus",GMB
114.2286294,22.42181691,"Hang Hong Street,  Opposite Tsang Pik Shan Secondary School",GMB
114.2290207,22.42409631,"Sai Sha Road,  Outside Fok On Garden",GMB
114.2315209,22.42495596,"Sai Sha Road,  Outside Ma On Shan Plaza",GMB
114.2313252,22.42557768,Bayshore Towers Public Transport Interchange,GMB
114.2314332,22.42599234,"On Chun Street,  Outside Ma On Shan Park",GMB
114.2317379,22.42464298,"Sai Sha Road,  Outside Sunshine City",GMB
114.2284403,22.42334966,Sai Sha Road at the bus stop opposite Chung On Estate,GMB
114.2287587,22.42185095,"Hang Hong Street,  Outside Tsang Pik Shan Secondary School",GMB
114.2295976,22.42084933,Hang Hong Street at the bus stop outside Yiu On Estate,GMB
114.2301598,22.41829883,"Hang Hong Street at the bus stop outside Yiu Him House,  Yiu On Estate",GMB
114.1729554,22.44648379,Tai Po Road (Yuen Chau Tsai) Opposite Kwong Fuk Estate,GMB
114.1681645,22.44807349,No.114 Kwong Fuk Road,GMB
114.1698017,22.45114111,"Tai Po Tai Wo Road,  Outside Yata Department Store",GMB
114.1735241,22.45582066,"Ting Kok Road,  Outside China Holiness Church Living Spirit College",GMB
114.1698017,22.45114111,Tai Po Tai Wo Road at the bus stop outside Yata Department Store,GMB
114.2119616,22.42496771,Near 1 Science Park West Avenue,GMB
114.214116,22.42251611,Opposite Research Institute Of Biotechnology,GMB
114.2141674,22.41870589,"Science Park Road,  Outside Water Sports Centre",GMB
114.2138189,22.41674969,"Science Park Road,  Near Ma Liu Shui Pier",GMB
114.188452,22.38444129,"Pai Tau Street,  Outside Sha Tin Station",GMB
114.1880564,22.38406335,Shatin Station,GMB
114.2137752,22.41698703,"Science Park Road,  Opposite Ma Liu Shui Pier",GMB
114.2140632,22.41871943,"Science Park Road,  Opposite Water Sports Centre",GMB
114.2140461,22.42217642,Research Institute Of Biotechnology,GMB
114.209608,22.42687296,Hong Kong Science Park (Phase 3),GMB
114.2022613,22.43132685,Pak Shek Kok (Fo Shing Road) Public Transport Interchange,GMB
114.2012791,22.43146541,Chong San Road northbound bus lay-by near L/P BE 3038,GMB
114.2031306,22.43246567,Fo Chun Road outside Providence Bay Phase 3,GMB
114.203737,22.43166224,Fo Chun Road lay-by near Lamp Post DE2431,GMB
114.203611,22.42948233,Chong San Road southbound bus lay-by near L/P BE 2989,GMB
114.2079044,22.42780115,Fo Yin Road near Lamp Post BE3114,GMB
114.2087101,22.42625453,Chong San Road southbound bus lay-by near Lamp Post BE 3003,GMB
114.2114995,22.42435119,Chong San Road southbound bus lay-by near Lamp Post BE 3012,GMB
114.2115272,22.42423262,Chong San Road northbound bus lay-by near Lamp Post BE 3011,GMB
114.2081628,22.42647934,Chong San Road northbound bus lay-by near Lamp Post BE 3002,GMB
114.2033235,22.42956754,Chong San Road northbound bus lay-by near L/P BE 2989,GMB
114.2032457,22.43219764,Fo Chun Road outside Providence Bay Phase 2,GMB
114.210798,22.41271878,University Station Bus Terminus,GMB
114.1671476,22.44604696,"Wan Tau Street, Tai Po Complex",GMB
114.1657683,22.44810807,Nam Shing Street GMB Stand,GMB
114.1789297,22.44234498,Care Village/Wong Yi Au,GMB
114.1939848,22.43190921,Villa Castell / Villa Costa,GMB
114.1961544,22.42971427,Deerhill Bay,GMB
114.1964127,22.42642788,Cheung Shue Tan,GMB
114.200504,22.39935844,"Royal Ascot,  Fo Tan",GMB
114.1902447,22.38196261,"Tam Kon Po Street,  Outside Sha Tin Town Hall",GMB
114.1879949,22.37992006,Royal Park Hotel,GMB
114.1871242,22.38002427,"Sha Tin Centre Street,  Outside Hilton Plaza",GMB
114.1905066,22.38277085,Lucky Plaza,GMB
114.2015687,22.40135471,Bus lay-by at Lok Shun Path roundabout,GMB
114.2078963,22.41358605,Chung Chi College,GMB
114.1780993,22.44243476,Care Village / Wong Yi Au,GMB
114.1729554,22.44648379,Tai Po Road westbound bus lay-by opposite Kwong Fuk Estate,GMB
114.171437,22.44675169,Wong Shiu Chi Secondary School,GMB
114.1674665,22.44631849,"Wan Tau Street,  Heung To College of Professional Studies",GMB
114.1871242,22.38002427,"Sha Tin Central Street,  Outside Hilton Plaza",GMB
114.0276678,22.44394019,"Hong King Street,  Outside Lee King Building",GMB
114.0239292,22.4444374,No.244 Castle Peak Road-Yuen Long,GMB
114.0149845,22.44352877,"Castle Peak Road-Ping Shan,  Outside Long Bin Interim Housing",GMB
114.0111837,22.44154955,"Tong Yan San Tsuen Road,  Outside Wai Kwan Primary School",GMB
114.0112524,22.43849387,"Tong Yan San Tsuen Road,  near Jasper Court",GMB
114.0120769,22.43552879,The Eldorado,GMB
114.0115695,22.43276726,Windosr Villa,GMB
114.0086595,22.43334203,"Tong Yan San Tsuen Road,  near Recours La Serre",GMB
114.0079367,22.43542606,Opposite Tong Yan San Tsuen Road No.87,GMB
114.0113789,22.43744022,"Tong Yan San Tsuen Road,  near Tsui Yuen Villa",GMB
114.0109641,22.43923404,Opposite San Hi Tsuen Street Np.19,GMB
114.0185313,22.44426121,"Castle Peak Road-Yuen Long,  Outside Villa by the Park",GMB
114.0340667,22.44496987,Sun Yuen Long Plaza Bus Terminus,GMB
114.0109641,22.43923404,Tong Yan San Tsuen,GMB
114.0130605,22.44314877,Castle Peak Road (Ping Shan) at the bus stop outside Yung Yuen Road.,GMB
114.0148498,22.443628,Castle Peak Road (Ping Shan) at lamp post FA 7247,GMB
114.0185313,22.44426121,Bus layby on Castle Peak Road (Yuen Long) outside Villa by the Park,GMB
114.0243211,22.44462042,Castle Peak Road (Yuen Long) outside Yuen Long Plaza,GMB
114.0149845,22.44352877,"Castle Peak Road-Ping Shan,  Outside Long Bin Interim Housing Area",GMB
114.0239292,22.4444374,Yuen Long Merchants^ Association Primary School,GMB
113.9984699,22.43263874,"Hung Shun Road,  near Symphony Garden",GMB
113.9974596,22.42683934,Opposite Ying Yin Catholic Primary School,GMB
113.9979355,22.43188168,Tan Kwei Tsuen Road near Hung Shun Road,GMB
114.0016044,22.43644299,Castle Peak Road near Tai Tao Tsuen,GMB
114.0071467,22.43995639,Castle Peak Road near Imperial Villas Phase 2,GMB
114.0130605,22.44314877,"Castle Peak Road-Ping Shan,  Outside Yung Yuen Road",GMB
114.0263941,22.44460095,"Castle Peak Road-Yuen Long,  Outside Chek Wing Court",GMB
114.0300652,22.44587491,"Tai Fung Street,  Outside Tsui Wah House",GMB
114.0109426,22.44301337,"Ping Ha Road,  outside Century Centre",GMB
114.0049436,22.44580571,Sheung Cheung Wai,GMB
114.0044551,22.446571,"Ping Ha Road,  Outside Tin Shui Wai Station - Hang Mei Tsuen Exit",GMB
113.9840444,22.46750819,"Lau Fau Shan Interchange,  Outside Rural Committee",GMB
113.9490618,22.43865283,Pak Nai,GMB
113.9471118,22.43330705,Long Chuk Hang,GMB
113.9431688,22.42701492,"Nim Wan Road,  Near Ha Pak Nai",GMB
113.9839849,22.46742998,Lau Fau Shan Bus Terminus,GMB
113.9944899,22.44677319,"Ping Ha Road,  Opposite Ha Tsuen Shi",GMB
114.0109675,22.44296394,"Ping Ha Road,  opposite to Century Centre",GMB
114.0280351,22.44535973,No.36 Tung Lok Street,GMB
114.0302931,22.44601197,"Tai Fung Street,  Outside Kam Wah House",GMB
114.0277739,22.44609444,Kut Cheung Building,GMB
114.0103539,22.443622,"Ping Ha Road,  Outside Ping Shan Enterprise",GMB
114.0049436,22.44580571,"Ping Ha Road Northbound Bus Stop,  Near Hang Mei Tsuen",GMB
114.0028388,22.44685351,"Ping Ha Road,  Outside Ylpmsaa Tang Siu Tong Secondary School",GMB
114.0050281,22.44590444,"Ping Ha Road Southbound Bus Stop,  Near Hang Mei Tsuen",GMB
114.0101632,22.44364663,"Ping Ha Road,  Opposite Ping Shan Enterprise",GMB
114.0109675,22.44296394,"Ping Ha Road,  Opposite Century Centre",GMB
114.0206089,22.44462239,"Castle Peak Road-Yuen Long,  Outside Yuen Long Catholic Secondary School",GMB
114.0243211,22.44462042,"Castle Peak Road-Yuen Long,  Outside Yuen Long Plaza",GMB
114.0280351,22.44535973,No.17 Tung Lok Street,GMB
113.9902231,22.45089657,361 San Wai,GMB
114.0028586,22.44970144,"Tin Yiu Road,  Outside Tin Shing Shopping Centre",GMB
114.0022709,22.4525296,"Tin Wu Road,  near Sherwood Court",GMB
113.9990789,22.45682065,"Tin Shui Road,  Outside Tin Shui Commercial Complex",GMB
113.9896871,22.46187648,Man Tak Road,GMB
113.9887735,22.46168797,Sha Kong Wai,GMB
113.9993597,22.45653553,"Tin Shui Road Southbound,  Opposite Lamp Post No.fa6518",GMB
114.0023252,22.45244414,"Tin Wu Road,  Outside Yiu Shing House,  Tin Yiu Estate",GMB
114.0030187,22.44961706,"Yiu Man House,  Tin Yiu Road",GMB
114.0025421,22.44653245,TIN SHING COURT (Bus Stop),GMB
114.0301644,22.44593461,"Tai Fung Street,  Outside Tai Fung House",GMB
114.0031158,22.47701777,Mong Tseng Wai,GMB
113.9983864,22.48648227,"Deep Bay Road,  Near Sha Kiu Tsuen",GMB
114.0082478,22.48638254,"Deep Bay Road,  Near Tsim Bei Tsui",GMB
114.0440779,22.47092916,Tai Sang Wai Rural Committee,GMB
114.0482599,22.47200979,Trappist Dairy,GMB
114.0497555,22.47241173,H.K. And Macau Lutheran Church Wong Chan Sook Ying Memorial School,GMB
114.050268,22.47321407,Fairview Park,GMB
114.0514812,22.47276103,Man Yuen Chuen,GMB
114.0526958,22.47218289,Royal Camellia,GMB
114.053955,22.47159631,Greenery Gardens,GMB
114.054027,22.46677501,Merry Garden,GMB
114.0534307,22.46424498,Pok Wai,GMB
114.0528185,22.4615185,Wing Kei Tsuen,GMB
114.0517754,22.45809147,Fung Kat Heung,GMB
114.0496183,22.45199329,Sha Po Tsuen,GMB
114.0494795,22.44705864,Hung Mo Kiu,GMB
114.0425905,22.44425458,Yeung Uk Tsuen,GMB
114.0349634,22.44433522,YOHO Mall II,GMB
114.0285124,22.44514033,Yuen Long (Fook Hong Street) Public Light Bus Terminus,GMB
114.0302408,22.44452825,Kuk Ting Street,GMB
114.0350085,22.44659867,Yuen Long Station,GMB
114.0312231,22.44438888,Yau San Street,GMB
114.0289015,22.44440639,Tai Tong Road,GMB
114.0250474,22.44546602,On Tat Square,GMB
114.0265475,22.44612286,Tai Kiu Tsuen,GMB
114.0435926,22.44432411,Tung Shing Lei,GMB
114.0532125,22.46196758,Mo Fan Heung,GMB
114.0554128,22.46940412,Long Ha,GMB
114.078214,22.47877681,Wan Tsuen Road,GMB
114.0719282,22.47721471,Yau Tam Mei Village Office,GMB
114.0618453,22.47939192,The Vineyard,GMB
114.0605894,22.47983777,Wai Chai Tsuen,GMB
114.0585969,22.47975594,Yau Tam Mei San Tsuen,GMB
114.0570346,22.47554854,Sheung Chuk Yuen (Ma Kung Pavilion),GMB
114.0562354,22.47252083,San Wai Tsuen,GMB
114.0544148,22.47042599,Meister House,GMB
114.0667171,22.47270924,"Chuk Yau Road,  Near Ngau Tam Mei",GMB
114.0610806,22.47463751,Chuk Yuen Vegetable Station,GMB
114.0159699,22.41365907,Kung Um,GMB
114.0233191,22.43791524,Lung Tin Tsuen,GMB
114.0254994,22.44273947,"Ma Tin Road,  Outside Tse King House (Stage I)",GMB
114.0325692,22.44292614,"Fung Cheung Road Public Light Bus Terminus,  Outside Fung Kam Street Indoor Recreation Centre",GMB
114.0300115,22.44182748,"Hop Yick Road,  Outside Kam Tong Building",GMB
114.0276891,22.44298734,"Kau Yuk Road,  Outside Hing Fat House",GMB
114.0233792,22.42994248,Muk Kiu Tau,GMB
114.0276891,22.44298734,Kau Yuk Road,GMB
114.0255771,22.43717118,Kiu Hing Road,GMB
113.9705197,22.41435111,Siu Hang Tsuen,GMB
113.9675098,22.41025655,"Hing Kwai Street,  Opposite Block 8,  Po Tin Interim Housing",GMB
113.9704139,22.40786979,"Tsun Wen Road,  Outside Tai Hing Divisional Police Station",GMB
113.9719577,22.40618809,"Tsun Wen Road,  Opposite Tai Sang House,  Kin Sang Estate",GMB
113.9728904,22.40256025,"Tsun Wen Road,  Outside Yan Oi Tong Swimming Pool",GMB
113.9733285,22.39943454,"Tsun Wen Road,  outside Tai Hing Government Offices",GMB
113.9721149,22.39726121,"Tsun Wen Road,  Outside KMB Bus Depot",GMB
113.9715423,22.39509118,"Tsun Wen Road,  Outside Tuen Mun District Headquarters & Division Police Station",GMB
113.9736427,22.39468313,Tuen Mun Station Public Transport Interchange,GMB
113.974502,22.395318,"Tuen Mun Heung Sze Wui Road,  outside Ming Wai Building",GMB
113.976178,22.39308621,"Tuen Shun Street,  outside Block 4 of Tuen Mun Town Plaza",GMB
113.9749764,22.3975773,"Tuen Mun Heung Sze Wui Road,  outside SKH St. Simon^s Lui Ming Choi Secondary School",GMB
113.9739609,22.40143824,"Shek Pai Tau Road,  Outside Ma Ko Pan Memorial College",GMB
113.9727996,22.4022397,"Tsun Wen Road,  Outside Hing Wai House of Tai Hing Estate",GMB
113.9716032,22.40653865,"Tsun Wen Road,  Outside Tuen Mun Catholic Secondary School",GMB
113.9688524,22.40841858,"Tsun Wen Road,  Outside Blossom Garden Block 2",GMB
113.9659342,22.38516394,Lung Mun Oasis Public Transport Interchange,GMB
113.9657453,22.38419571,"D4 Road,  outside Glorious Garden",GMB
113.9646649,22.38391982,"Lung Mun Road,  outside Glorious Garden",GMB
113.9636648,22.38178178,"Lung Mun Road,  outside Sun Tuen Mun Centre",GMB
113.9637392,22.37868949,"Wu Shan Road,  outside Hong Kong Jockey Club Tuen Mun Butterfly Beach Indoor Recreation Centre",GMB
113.9710191,22.38285524,"Hang Fu Street,  Opposite Nerine Cove",GMB
113.972751,22.38319482,"Hang Fu Street,  opposite Ching Chung Hau Po Woon Secondary School",GMB
113.9731049,22.38247292,"Hang Fu Street,  opposite The Sea Crest",GMB
113.9761336,22.38280166,"Hoi Wing Road,  Outside Siu Lun Court",GMB
113.9797533,22.38382127,"Castle Peak Road - Castle Peak Bay,  outside CSBS Mrs. Aw Boon Haw Secondary School",GMB
113.9808453,22.3849683,"Castle Peak Road - Castle Peak Bay,  outside Tsing Sin Playground",GMB
113.9807594,22.38723926,"Castle Peak Road-Castle Peak Bay,  Outside Block 8,  Chi Lok Fa Yuen",GMB
113.9803417,22.38760452,"Tsing Wui Circuit,  outside Yan Oi Market",GMB
113.9787448,22.38931154,"Tsing Hoi Circuit,  Outside Tuen Mun Fa Yuen",GMB
113.9810912,22.38544948,Castle Peak Road - Castle Peak Bay outside Hoi Tak Gardens,GMB
113.9764554,22.38280789,"Hoi Wing Road,  outside Hanford Garden",GMB
113.972305,22.38177812,"Hang Kwai Street,  Outside The Sea Crest",GMB
113.9710213,22.38288374,"Hang Fu Street,  Outside Nerine Cove",GMB
113.9638106,22.37856691,"Wu Shan Road,  Outside Yeh King House of Siu Shan Court",GMB
113.9635716,22.38193629,"Lung Mun Road,  opposite Sun Tuen Mun Centre",GMB
113.9810458,22.42338023,"Tsing Chuen Wai Road,  Tsing Chuen Wai",GMB
113.9823896,22.4219201,"Ng Lau Road,  outside Fortess Garden",GMB
113.9812248,22.42098495,"Ng Lau Road,  opposite Tuen Tsz Wai",GMB
113.9791918,22.41972264,"Ng Lau Road,  opposite Hanison Garden",GMB
113.9794574,22.41368214,Siu Hong Station North Public Transport Interchange,GMB
113.9768685,22.4137691,"Tsing Lun Road,  outside Siu Lai House of Siu Hong Court",GMB
113.97648,22.41023206,"Tsing Lun Road,  outside Siu Yin House of Siu Hong Court",GMB
113.9759167,22.40838695,"Tuen Mun Hospital,  Outside Hospice Day Centre",GMB
113.9746067,22.40746442,"Tsing Chung Koon Road,  outside Hospice Day Centre of Tuen Mun Hospital",GMB
113.9746357,22.40373097,"Tsing Chung Koon Road,  Outside Affluence Garden Commercial Complex",GMB
113.9731135,22.40106985,"Tsun Wen Road,  Outside Ma Ko Pan Memorial College",GMB
113.9722834,22.39773994,"Tsun Wen Road,  outside Crown Data Centre",GMB
113.9747468,22.40407316,"Tsing Chung Koon Road,  opposite Properland House of Affluence Garden",GMB
113.9749559,22.40491964,"Tsing Chung Koon Road,  Opposite Tuen Mun Hospital Quarter",GMB
113.9745435,22.40758566,"Tsing Chung Koon Road,  opposite Hospice Day Centre of Tuen Mun Hospital",GMB
113.9765582,22.41110477,"Tsing Lun Road,  outside Kei Lun Light Rail Station",GMB
113.9770731,22.41436006,"Tsing Lun Road,  opposite Siu Kei House of Siu Hong Court",GMB
113.9758576,22.39767202,"Ho Pong Street,  Outside Tuen Mun San Hui Market",GMB
113.974821,22.39674066,"Tuen Mun Heung Sze Wui Road,  Outside Tai Hing Building",GMB
113.9752381,22.39313693,"Tuen Mun Heung Sze Wui Road,  Outside Tuen Mun Trend Plaza",GMB
113.9753281,22.39168764,"Tuen Mun Heung Sze Wui Road,  Outside Tuen Mun Town Hall",GMB
113.978893,22.39055532,"Tuen Hing Road,  Outside Yan Oi Polyclinic",GMB
113.9806823,22.38794321,"Castle Peak Road-Castle Peak Bay,  Outside Block 1,  Handsome Court",GMB
113.9808915,22.38708649,"Castle Peak Road-Castle Peak Bay,  Outside Block 9,  Handsome Court",GMB
113.9810912,22.38544948,"Castle Peak Road-Castle Peak Bay,  Outside Harvest Garden",GMB
113.9788425,22.38167489,"Castle Peak Road-Castle Peak Bay,  Opposite The Salvation Army Sam Shing Chuen Lau Ng Ying School",GMB
113.9808048,22.37876495,Castle Peal Road-outside Castle Peak Bay Garden,GMB
113.9835913,22.37777031,"Castle Peak Road-Castle Peak Bay,  Outside Seaview Garden",GMB
113.9862602,22.37536849,"Castle Peak Road-Castle Peak Bay,  outside Castle Peak Bay Immigration Centre",GMB
113.9907252,22.37376142,"Castle Peak Road-Castle Peak Bay,  Outside Perowne Camp",GMB
113.9934951,22.37207733,"Castle Peak Road- So Kwun Wat,  opposite HK Gold Coast Marina Magic Shopping Mall",GMB
114.0072843,22.37681632,"So Kwun Wat Road,  So Kwun Wat Tsuen",GMB
113.9938729,22.37136987,"Castle Peak Road- So Kwun Wat,  outside HK Gold Coast Marina Magic Shopping Mall",GMB
113.990565,22.37371649,"Castle Peak Road-Castle Peak Bay,  Outside Hong Kong Gold Coast Phase 1",GMB
113.985724,22.37589171,"Castle Peak Road-Castle Peak Bay,  Outside Cafeteria Old Beach Car Park",GMB
113.9829056,22.37799841,"Castle Peak Road-Castle Peak Bay,  opposite Seaview Garden",GMB
113.9804965,22.37920301,"Castle Peak Road-Castle Peak Bay,  Opposite Castle Peak Bay Garden",GMB
113.9791177,22.38126139,"Castle Peak Road-Castle Peak Bay,  outside Moon Yu House of Sam Shing Estate",GMB
113.9802835,22.38907478,"Castle Peak Road-Castle Peak Bay,  Outside Come On Building",GMB
113.9789645,22.39048493,"Tuen Hing Road,  Outside Tuen Mun Government Secondary School",GMB
113.9751849,22.39196791,"Tuen Mun Heung Sze Wui Road,  outside Town Centre Light Rail Station",GMB
113.9976788,22.36941638,"Ka Wo Li Hill Road,  Tuen Mun Nim Wan Tsuen",GMB
113.9753281,22.39168764,"Tuen Mun Heung Sze Wui Road,  Outside Tuen Mun Central Bus Terminus",GMB
113.9808048,22.37876495,"Castle Peak Road-Castle Peak Bay,  outside Castle Peak Bay Garden",GMB
113.9835913,22.37777031,"Tsing Yung Street,  outside Seaview Garden",GMB
113.9829015,22.38008136,"Tsing Yung Street,  Outside Block 1,  Tsing Yung Terrace",GMB
113.9848039,22.37825128,"Tsing Yung Street,  Outside Tuen Mun Court",GMB
113.9953239,22.3694921,"Castle Peak Road- So Kwun Wat,  outside Kar Wo Seaview Garden",GMB
113.999279,22.36810097,"Castle Peak Road-Tai Lam,  outside Siu Sau",GMB
114.0063038,22.36631705,"Castle Peak Road-Tai Lam,  Opposite Ivanhoe Villa",GMB
114.0132957,22.36501985,"Castle Peak Road-Tai Lam,  opposite CSD Married Staff Quarters",GMB
114.0139504,22.3670787,"Siu Lam Road,  outside Block 1 of Poseidon Coast",GMB
114.0164561,22.36657016,Siu Lam Psychiatric Centre,GMB
114.0207191,22.36379625,"Tai Lam Chung Road,  opposite Customs and Excise Training School",GMB
114.0224473,22.36927721,"Tai Lam Chung Road,  outside Tai Tam Chung Tsuen",GMB
114.0159229,22.36240783,Tuen Mun Road Interchange,GMB
114.0124069,22.36575268,"Castle Peak Road-Tai Lam,  Outside Tai Lam Chung Police Quarters",GMB
114.0016678,22.36660057,"Castle Peak Road-Tai Lam,  near Tsing Fat Street",GMB
113.9990015,22.36800081,"Castle Peak Road-Tai Lam,  Outside Peridot Court",GMB
113.9953142,22.36931785,"Castle Peak Road-So Kwun Wat,  Outside Tower 6,  Hong Kong Gold Coast",GMB
113.9938729,22.37136987,"Castle Peak Road-So Kwun Wat,  Outside Hk Gold Coast Marina Magic Shopping Malll",GMB
113.9804965,22.37920301,"Castle Peak Road-Castle Peak Bay,  Opposite Castle Peak Garden",GMB
113.9797533,22.38382127,"Castle Peak Road-Castle Peak Bay,  Opposite Sam Shing Temple",GMB
113.9808453,22.3849683,"Castle Peak Road-Castle Peak Bay,  Outside Tower 1,  Jc Place",GMB
113.9751849,22.39196791,"Tuen Mun Heung Sze Wui Road,  Opposite Tuen Mun Trend Plaza",GMB
113.9776084,22.38229389,Sam Shing Bus Terminus,GMB
113.9759928,22.3849218,"Siu Hing Lane,  Outside Pok Oi Hospital Tuen Mun Nursing Home",GMB
114.0072843,22.37681632,"So Kwun Wat Road,  Opposite So Kwun Wat Tsuen",GMB
113.9701041,22.37437734,Tuen Mun Ferry Pier (Public Light Bus (Scheduled Services) Terminus on Wu Shan Road),GMB
113.9684624,22.37263653,"Wu Chui Road,  outside Miami Beach Towers",GMB
113.9667932,22.37290644,"Wu Chui Road,  Outside Block 2,  Pierhead Garden",GMB
113.9607005,22.37579098,"Wu Chui Road,  Outside Block 10,  Melody Garden",GMB
113.9618091,22.37808605,"Lung Mun Road,  outside Butterfly Light Rail Station",GMB
113.9635716,22.38193629,"Lung Mun Road,  outside Light Rail Depot Station",GMB
113.9650394,22.38509299,"Lung Mun Road,  Outside Lung Mun LRT Station",GMB
113.972601,22.38389184,"Hoi Chu Road,  Outside Goodview Garden",GMB
113.9747876,22.38378889,"Hoi Chu Road,  Outside Tsui Ning Garden",GMB
113.9752482,22.38755371,"Tuen Mun Heung Sze Wui Road,  outside Yau Oi Commercial Centre",GMB
114.1277834,22.50201495,"Minibus terminus at Sheung Shui Station,  outside Landmark North",GMB
113.9753668,22.38756342,"Tuen Mun Heung Sze Wui Road,  outside On Ting Commercial Complex",GMB
113.9752959,22.38487708,"Tuen Mun Heung Sze Wui Road,  Outside Siu Lun Court",GMB
113.9723563,22.38390599,"Hoi Chu Road,  Opposite Goodview Garden",GMB
113.9611662,22.37708942,"Lung Mun Road,  outside Siu Shan Court",GMB
113.9617874,22.37454931,"Wu Chui Road,  outside Tip Sum House,  Butterfly Estate",GMB
113.9648136,22.37338849,"Wu Chui Road,  outside Wu Pik House,  Wu King Estate",GMB
113.9664972,22.37304637,"Wu Chui Road,  Outside Siu Hei Court Multi-storey Car Park",GMB
113.9684231,22.37263413,"Wu Chui Road,  Outside LKWFS Lau Tak Yung Memorial Primary School",GMB
113.9701057,22.37278767,"Wu Chui Road,  Outside Ka Chi Secondary School",GMB
113.9714215,22.39504094,"Tsun Wen Road,  outside Tuen Mun Fire Station",GMB
113.9732165,22.39962354,"Tsun Wen Road,  opposite Tai Hing Government Offices",GMB
113.9723138,22.40117293,"Shek Pai Tau Road,  outside Block D of Greenland Garden",GMB
113.9707705,22.40099694,"Shek Pai Tau Road,  Outside Hong Tak Gardens",GMB
113.9683198,22.40083378,"Shek Pai Tau Road,  Outside Wai Cheung Industrial Centre",GMB
113.9679188,22.40187967,"Ming Kum Road,  outside Shek Pai Light Rail Station",GMB
113.9644003,22.40540575,"Tin King Road,  outside San Wai Light Rail Station",GMB
113.9667124,22.40746758,"Tin King Road,  outside Tin King Light Rail Station",GMB
113.9672232,22.40966036,"Ming Kum Road,  outside Po Tin Shopping Centre",GMB
113.9770731,22.41436006,"Tsing Lun Road,  Opposite Siu Kei House,  Siu Hong Court",GMB
113.9688524,22.40841858,"Tsun Wen Road,  outside Block 2 of Blossom Garden",GMB
113.9672821,22.4080986,"Ming Kum Road,  outside Goodrich Garden",GMB
113.9639838,22.40654564,Tin King Road outside Leung King Bus Terminus,GMB
113.9646228,22.40538124,"Tin King Road,  Outside Tin Yue House,  Tin King Estate",GMB
113.9680382,22.40190242,"Ming Kum Road,  opposite Shek Pai Light Rail Station",GMB
113.9691884,22.40089659,"Shek Pai Tau Road,  Opposite Delya Industrial Centre",GMB
113.9723432,22.40125855,"Shek Pai Tau Road,  outside Po Leung Kuk Vicwood K.T.Chong No.2 Primary School",GMB
113.9673624,22.40963303,"Ming Kum Road,  opposite Po Tin Estate Shopping Centre",GMB
113.9768685,22.4137691,"Tsing Lun Road,  outside Siu Kei House Siu Hong Court",GMB
114.0819333,22.50301536,Lok Ma Chau (San Tin) Public Transport Interchange,GMB
113.9768685,22.4137691,"Tsing Lun Road,  outside Siu Lai House,  Siu Hong Court",GMB
113.9649692,22.40757383,"Tin King Road,  Outside Tin Lok House,  Tin King Estate",GMB
114.0747115,22.50816773,Lok Ma Chau,GMB
113.9667932,22.37290644,"Wu Chui Road,  outside Block 2 of Pierhead Garden",GMB
113.9607005,22.37579098,"Wu Chui Road,  outside Block 10 of Melody Garden",GMB
113.9724026,22.39986526,"Ho Wong Street,  Outside Tai Hing Gardens Phase I",GMB
113.9825303,22.41326383,Fu Tai Estate Public Transport Interchange,GMB
113.9823576,22.41038449,"Castle Peak Road-Lingnan,  Lingnan University Main Building",GMB
113.9800589,22.4086333,"Castle Peak Road-San Hui,  outside Brilliant Garden",GMB
113.9783368,22.40989106,Siu Hong Station South Public Transport Interchange,GMB
113.979372,22.40319258,"Castle Peak Road-San Hui,  outside Prime View Light Rail Station",GMB
113.9792022,22.40312292,"Castle Peak Road-San Hui,  Outside Common Bond Building",GMB
113.9803593,22.40872237,"Castle Peak Road-San Hui,  opposite Block C of Brilliant Garden",GMB
113.9822807,22.41056313,"Castle Peak Road-Lingnan,  outside Parkland Villa",GMB
113.9823611,22.40540748,King Sau Lane,GMB
113.9802367,22.40371332,"King Fung Path,  Outside Block 4 Prime View Garden",GMB
113.9751786,22.39824827,"Tuen Mun Heung Sze Wui Road,  Outside Eldo Court",GMB
113.9746837,22.39649959,"Tuen Mun Heung Sze Wui Road,  outside V City",GMB
113.9800834,22.40360816,"King Fung Path,  opposite Block 4 of Prime View Garden",GMB
113.9823611,22.40540748,King Fung Path outside Noble Place Block 2,GMB
114.130453,22.34919981,"Lai Kong Street,  Opposite Block 3,  Highland Park",GMB
114.1303362,22.3483683,"Lai Kong Street,  Opposite Block 1,  Highland Park",GMB
114.1290287,22.34832692,"Lim Cho Street,  Opposite Kai Min Lau,  Cho Yiu Chuen",GMB
114.12684,22.34852844,"Lai King Hill Road,  Outside Yin Lai Court Shopping Centre",GMB
114.1270261,22.34998872,"Lai King Hill Road,  outside Lai King Station",GMB
114.1290212,22.34833597,"Lim Cho Street,  Outside Kai Min Lau,  Cho Yiu Chuen",GMB
114.1303616,22.3485652,"Lai Kong Street,  Outside Block 1,  Highland Park",GMB
114.137314,22.35173789,"Wah King Hill Road,  Outside Wonderland Villas Commercial Complex",GMB
