"from_station_id","to_station_id","fare_octo_adult","fare_octo_child","fare_octo_elderly","fare_octo_pwd","fare_octo_student","fare_single_adult","fare_single_child","fare_single_elderly"
"110","150",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"110","160",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"110","340",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"110","350",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"110","360",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"110","370",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"110","380",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"110","390",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"110","400",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"110","425",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"110","430",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"110","435",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"110","445",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"110","448",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"110","450",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"110","455",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"110","460",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"110","490",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"110","500",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"110","468",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"110","480",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"110","510",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"110","520",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"110","530",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"110","540",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"110","550",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"110","560",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"110","570",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"110","580",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"110","590",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"110","600",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"120","1",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"120","10",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"120","15",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"120","20",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"120","30",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"120","240",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"120","250",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"120","260",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"120","265",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"120","920",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"120","40",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","50",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","60",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","70",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","75",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","80",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","170",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","180",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","190",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","200",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","212",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","220",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","230",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","270",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","275",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","280",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","295",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","300",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","310",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","320",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","330",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","90",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","100",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","110",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","120",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"120","130",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","140",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","150",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","160",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","340",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","350",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","360",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","370",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","380",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"120","390",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","400",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","425",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","430",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","435",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","445",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","448",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","450",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","455",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","460",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","490",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","500",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"120","468",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"120","480",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"120","510",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"120","520",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"120","530",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"120","540",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"120","550",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"120","560",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"120","570",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"120","580",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"120","590",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"120","600",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"130","1",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"130","10",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"130","15",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"130","20",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"130","30",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"130","240",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"130","250",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"130","260",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"130","265",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"130","920",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"130","40",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","50",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","60",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","70",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","75",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","80",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","170",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","180",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","190",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","200",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","212",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","220",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","230",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","270",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","275",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","280",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","295",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","300",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","310",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","320",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","330",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","90",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","100",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","110",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","120",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","130",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"130","140",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","150",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","160",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","340",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","350",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","360",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","370",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"130","380",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","390",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","400",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","425",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","430",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","435",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","445",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","448",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","450",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","455",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","460",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","490",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"130","500",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"130","468",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"130","480",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"130","510",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"130","520",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"130","530",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"130","540",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"130","550",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"130","560",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"130","570",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"130","580",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"130","590",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"130","600",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"140","1",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"140","10",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"140","15",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"140","20",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"140","30",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"140","240",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"140","250",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"140","260",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"140","265",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"140","920",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"140","40",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","50",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","60",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","70",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","75",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","80",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","170",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","180",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","190",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","200",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","212",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","220",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","230",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","270",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","275",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","280",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","295",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","300",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","310",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","320",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","330",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","90",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","100",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","110",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","120",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","130",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","140",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"140","150",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","160",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","340",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","350",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","360",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"140","370",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","380",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","390",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","400",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","425",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","430",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","435",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","445",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","448",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","450",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","455",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"140","460",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"140","490",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"140","500",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"140","468",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"140","480",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"140","510",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"140","520",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"140","530",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"140","540",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"140","550",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"140","560",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"140","570",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"140","580",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"140","590",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"140","600",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"150","1",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"150","10",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"150","15",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"150","20",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"150","30",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"150","240",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"150","250",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"150","260",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"150","265",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"150","920",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"150","40",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","50",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","60",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","70",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","75",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","80",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","170",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","180",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","190",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","200",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","212",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","220",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","230",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","270",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","275",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","280",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","295",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","300",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","310",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","320",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","330",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","90",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","100",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","110",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","120",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","130",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","140",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","150",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"150","160",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","340",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","350",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"150","360",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","370",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","380",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","390",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","400",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","425",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","430",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","435",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","445",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","448",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"150","450",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"150","455",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"150","460",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"150","490",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"150","500",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"150","468",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"150","480",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"150","510",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"150","520",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"150","530",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"150","540",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"150","550",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"150","560",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"150","570",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"150","580",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"150","590",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"150","600",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"160","1",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"160","10",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"160","15",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"160","20",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"160","30",5.00,2.10,2.00,2.00,2.10,6.50,3.50,3.50
"160","240",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"160","250",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"160","260",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"160","265",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"160","920",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"160","40",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","50",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","60",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","70",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","75",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","80",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","170",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","180",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","190",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","200",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","212",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","220",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","230",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","270",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"160","275",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"160","280",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","295",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","300",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","310",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"160","320",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"160","330",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"160","90",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","100",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","110",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","120",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","130",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","140",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","150",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"160","160",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"160","340",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"160","350",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"160","360",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"160","370",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"160","380",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"160","390",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"160","400",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"160","425",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"160","430",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"160","435",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"160","445",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"160","448",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"160","450",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"160","455",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"160","460",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"160","490",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"160","500",6.20,3.10,2.00,2.00,3.10,5.50,2.50,2.50
"160","468",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"160","480",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"160","510",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"160","520",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"160","530",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"160","540",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"160","550",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"160","560",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"160","570",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"160","580",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"160","590",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"160","600",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"340","1",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"340","10",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"340","15",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"340","20",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"340","30",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
